CICLO,ENTE,RAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_INVERSIÓN
2014,Ramos Administrativos,Economía,S021,Programa Nacional de Financiamiento al Microempresario,,,,,,,,,,,,
2014,Ramos Administrativos,Economía,S021,Aprobado,7058482.0,,,,7058482.0,,108000000.0,,108000000.0,115058482.0,6.134690704506252,93.86530929549374
2014,Ramos Administrativos,Economía,S021,Modificado,4547111.21,,,,4547111.21,,110272049.15,,110272049.15,114819160.36,3.960237294666801,96.0397627053332
2014,Ramos Administrativos,Economía,S021,Devengado,4547111.21,,,,4547111.21,,110272049.15,,110272049.15,114819160.36,3.960237294666801,96.0397627053332
2014,Ramos Administrativos,Economía,S021,Ejercicio,4547111.21,,,,4547111.21,,110272049.15,,110272049.15,114819160.36,3.960237294666801,96.0397627053332
2014,Ramos Administrativos,Economía,S021,Porcentaje Ejer/Aprob,64.4,,,,64.4,,102.1,,102.1,99.8,,
2014,Ramos Administrativos,Economía,S021,Porcentaje Ejer/Modif,100.0,,,,100.0,,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Economía,S151,Programa para el Desarrollo de la Industria de Software (PROSOFT),,,,,,,,,,,,
2014,Ramos Administrativos,Economía,S151,Aprobado,13848874.0,0.0,5659121.0,,19507995.0,,722240879.0,,722240879.0,741748874.0,2.629999947933861,97.37000005206613
2014,Ramos Administrativos,Economía,S151,Modificado,16032575.31,927340.04,0.0,,16959915.35,,717468734.92,,717468734.92,734428650.27,2.3092665766463467,97.69073342335365
2014,Ramos Administrativos,Economía,S151,Devengado,16032575.31,927340.04,0.0,,16959915.35,,717448988.92,,717448988.92,734408904.27,2.3093286657326275,97.69067133426738
2014,Ramos Administrativos,Economía,S151,Ejercicio,16032575.31,927340.04,0.0,,16959915.35,,717448988.92,,717448988.92,734408904.27,2.3093286657326275,97.69067133426738
2014,Ramos Administrativos,Economía,S151,Porcentaje Ejer/Aprob,115.8,,,,86.9,,99.3,,99.3,99.0,,
2014,Ramos Administrativos,Economía,S151,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Economía,S214,Competitividad en Logística y Centrales de Abasto,,,,,,,,,,,,
2014,Ramos Administrativos,Economía,S214,Aprobado,3902618.0,0.0,1459710.0,,5362328.0,,198528464.0,,198528464.0,203890792.0,2.630000083574152,97.36999991642585
2014,Ramos Administrativos,Economía,S214,Modificado,3605824.8,301031.73,0.0,,3906856.53,,115588345.9,,115588345.9,119495202.43,3.269467267766358,96.73053273223364
2014,Ramos Administrativos,Economía,S214,Devengado,3605824.8,301031.73,0.0,,3906856.53,,115588345.9,,115588345.9,119495202.43,3.269467267766358,96.73053273223364
2014,Ramos Administrativos,Economía,S214,Ejercicio,3605824.8,301031.73,0.0,,3906856.53,,115588345.9,,115588345.9,119495202.43,3.269467267766358,96.73053273223364
2014,Ramos Administrativos,Economía,S214,Porcentaje Ejer/Aprob,92.4,,,,72.9,,58.2,,58.2,58.6,,
2014,Ramos Administrativos,Economía,S214,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Economía,S220,Programa para el Desarrollo Tecnológico de la Industria (PRODIAT),,,,,,,,,,,,
2014,Ramos Administrativos,Economía,S220,Aprobado,1040055.0,0.0,4405940.0,,5445995.0,0.0,201626068.0,,201626068.0,207072063.0,2.62999987593691,97.3700001240631
2014,Ramos Administrativos,Economía,S220,Modificado,2565055.96,0.0,0.0,,2565055.96,75000000.0,140455186.86,,215455186.86,218020242.82,1.176521926047821,98.82347807395217
2014,Ramos Administrativos,Economía,S220,Devengado,2565055.96,0.0,0.0,,2565055.96,75000000.0,140455186.86,,215455186.86,218020242.82,1.176521926047821,98.82347807395217
2014,Ramos Administrativos,Economía,S220,Ejercicio,2565055.96,0.0,0.0,,2565055.96,75000000.0,140455186.86,,215455186.86,218020242.82,1.176521926047821,98.82347807395217
2014,Ramos Administrativos,Economía,S220,Porcentaje Ejer/Aprob,246.6,,,,47.1,,69.7,,106.9,105.3,,
2014,Ramos Administrativos,Economía,S220,Porcentaje Ejer/Modif,100.0,,,,100.0,100.0,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Economía,U003,Programa para  el  desarrollo  de la productividad de las industrias ligeras (PROIND),,,,,,,,,,,,
2014,Ramos Administrativos,Economía,U003,Aprobado,3155095.0,,247000000.0,,250155095.0,,,,0.0,250155095.0,100.0,0.0
2014,Ramos Administrativos,Economía,U003,Modificado,2395298.64,,52631273.43,,55026572.07,,,,0.0,55026572.07,100.0,0.0
2014,Ramos Administrativos,Economía,U003,Devengado,2395298.64,,52631273.43,,55026572.07,,,,0.0,55026572.07,100.0,0.0
2014,Ramos Administrativos,Economía,U003,Ejercicio,2395298.64,,50655794.5,,53051093.14,,,,0.0,53051093.14,100.0,0.0
2014,Ramos Administrativos,Economía,U003,Porcentaje Ejer/Aprob,75.9,,20.5,,21.2,,,,,21.2,,
2014,Ramos Administrativos,Economía,U003,Porcentaje Ejer/Modif,100.0,,96.2,,96.4,,,,,96.4,,
2014,Ramos Administrativos,Economía,U004,Proyectos estratégicos para la atracción de inversión extranjera,,,,,,,,,,,,
2014,Ramos Administrativos,Economía,U004,Aprobado,,,,,0.0,,567194641.0,,567194641.0,567194641.0,0.0,100.0
2014,Ramos Administrativos,Economía,U004,Modificado,,,,,0.0,,572849445.0,,572849445.0,572849445.0,0.0,100.0
2014,Ramos Administrativos,Economía,U004,Devengado,,,,,0.0,,572849445.0,,572849445.0,572849445.0,0.0,100.0
2014,Ramos Administrativos,Economía,U004,Ejercicio,,,,,0.0,,572849445.0,,572849445.0,572849445.0,0.0,100.0
2014,Ramos Administrativos,Economía,U004,Porcentaje Ejer/Aprob,,,,,,,101.0,,101.0,101.0,,
2014,Ramos Administrativos,Economía,U004,Porcentaje Ejer/Modif,,,,,,,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,TOTAL,Aprobado,95622171955.0,24598162234.0,157826929296.0,7791305163.0,285838568648.0,4047005470.0,2663203127.0,0.0,6710208597.0,292548777245.0,97.7062940887357,2.293705911264302
2014,Ramos Administrativos,Educación Pública,TOTAL,Modificado,97897706084.6,23002158537.31,174520546184.6,14580360901.5,310000771708.01,4088938608.38,5080281377.89,36975047.59,9206195033.86,319206966741.87,97.11591663307753,2.8840833669224657
2014,Ramos Administrativos,Educación Pública,TOTAL,Devengado,97880899371.75,22991545400.69,174514715470.1,14580234970.25,309967395212.79,4087607535.55,5080281377.89,36975047.59,9204863961.03,319172259173.82,97.1160200498449,2.883979950155087
2014,Ramos Administrativos,Educación Pública,TOTAL,Ejercicio,97880899371.75,22991545400.69,174514715470.1,14580234970.25,309967395212.79,4087607535.55,5080281377.89,36975047.59,9204863961.03,319172259173.82,97.1160200498449,2.883979950155087
2014,Ramos Administrativos,Educación Pública,TOTAL,Porcentaje Ejer/Aprob,102.4,93.5,110.6,187.1,108.4,101.0,190.8,,137.2,109.1,,
2014,Ramos Administrativos,Educación Pública,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,B003,"Edición, producción y distribución de libros y otros materiales educativos",,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,B003,Aprobado,83249036.0,2726200239.0,,,2809449275.0,,,,0.0,2809449275.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,B003,Modificado,93474389.48,2796535536.15,,,2890009925.63,,,,0.0,2890009925.63,100.0,0.0
2014,Ramos Administrativos,Educación Pública,B003,Devengado,93474389.48,2796535536.15,,,2890009925.63,,,,0.0,2890009925.63,100.0,0.0
2014,Ramos Administrativos,Educación Pública,B003,Ejercicio,93474389.48,2796535536.15,,,2890009925.63,,,,0.0,2890009925.63,100.0,0.0
2014,Ramos Administrativos,Educación Pública,B003,Porcentaje Ejer/Aprob,112.3,102.6,,,102.9,,,,,102.9,,
2014,Ramos Administrativos,Educación Pública,B003,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E003,Evaluaciones confiables de la calidad educativa y difusión oportuna de sus resultados,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E003,Aprobado,61613331.0,164159713.0,,185950000.0,411723044.0,,,,0.0,411723044.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E003,Modificado,60507294.28,37183633.17,,58331111.29,156022038.74,,,,0.0,156022038.74,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E003,Devengado,60507294.28,37183633.17,,58331111.29,156022038.74,,,,0.0,156022038.74,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E003,Ejercicio,60507294.28,37183633.17,,58331111.29,156022038.74,,,,0.0,156022038.74,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E003,Porcentaje Ejer/Aprob,98.2,22.7,,31.4,37.9,,,,,37.9,,
2014,Ramos Administrativos,Educación Pública,E003,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E005,Formación y certificación para el trabajo,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E005,Aprobado,2578476148.0,69899510.0,,71261.0,2648446919.0,,,,0.0,2648446919.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E005,Modificado,2471650729.43,33422960.43,,4602869.92,2509676559.78,,,,0.0,2509676559.78,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E005,Devengado,2471650729.43,33422960.43,,4602869.92,2509676559.78,,,,0.0,2509676559.78,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E005,Ejercicio,2471650729.43,33422960.43,,4602869.92,2509676559.78,,,,0.0,2509676559.78,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E005,Porcentaje Ejer/Aprob,95.9,47.8,,6459.2,94.8,,,,,94.8,,
2014,Ramos Administrativos,Educación Pública,E005,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E007,Prestación de servicios de educación media superior,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E007,Aprobado,6059754419.0,957526597.0,,4011454.0,7021292470.0,0.0,,,0.0,7021292470.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E007,Modificado,6096269388.3,932433397.54,,4011454.0,7032714239.84,593398.0,,,593398.0,7033307637.84,99.99156303078786,0.00843696921214495
2014,Ramos Administrativos,Educación Pública,E007,Devengado,6096269388.3,932433397.54,,4011454.0,7032714239.84,593398.0,,,593398.0,7033307637.84,99.99156303078786,0.00843696921214495
2014,Ramos Administrativos,Educación Pública,E007,Ejercicio,6096269388.3,932433397.54,,4011454.0,7032714239.84,593398.0,,,593398.0,7033307637.84,99.99156303078786,0.00843696921214495
2014,Ramos Administrativos,Educación Pública,E007,Porcentaje Ejer/Aprob,100.6,97.4,,100.0,100.2,,,,,100.2,,
2014,Ramos Administrativos,Educación Pública,E007,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E008,Prestación de servicios de educación técnica,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E008,Aprobado,25032629278.0,1222513073.0,,9386000.0,26264528351.0,0.0,,,0.0,26264528351.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E008,Modificado,27312846906.67,858614742.12,,82824503.87,28254286152.66,160066852.25,,,160066852.25,28414353004.91,99.43666902349548,0.5633309765045168
2014,Ramos Administrativos,Educación Pública,E008,Devengado,27312046224.4,858385501.79,,82824503.87,28253256230.06,160066852.25,,,160066852.25,28413323082.31,99.43664860394433,0.5633513960556654
2014,Ramos Administrativos,Educación Pública,E008,Ejercicio,27312046224.4,858385501.79,,82824503.87,28253256230.06,160066852.25,,,160066852.25,28413323082.31,99.43664860394433,0.5633513960556654
2014,Ramos Administrativos,Educación Pública,E008,Porcentaje Ejer/Aprob,109.1,70.2,,882.4,107.6,,,,,108.2,,
2014,Ramos Administrativos,Educación Pública,E008,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E009,Programa de Formación de Recursos Humanos Basada en Competencias (PROFORHCOM),,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E009,Aprobado,,0.0,,,0.0,16846933.0,0.0,,16846933.0,16846933.0,0.0,100.0
2014,Ramos Administrativos,Educación Pública,E009,Modificado,,0.0,,,0.0,30813840.6,77819075.0,,108632915.6,108632915.6,0.0,100.0
2014,Ramos Administrativos,Educación Pública,E009,Devengado,,0.0,,,0.0,30813840.6,77819075.0,,108632915.6,108632915.6,0.0,100.0
2014,Ramos Administrativos,Educación Pública,E009,Ejercicio,,0.0,,,0.0,30813840.6,77819075.0,,108632915.6,108632915.6,0.0,100.0
2014,Ramos Administrativos,Educación Pública,E009,Porcentaje Ejer/Aprob,,,,,,182.9,,,644.8,644.8,,
2014,Ramos Administrativos,Educación Pública,E009,Porcentaje Ejer/Modif,,,,,,100.0,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E010,Prestación de servicios de educación superior y posgrado,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E010,Aprobado,38457424268.0,4659206853.0,0.0,248646284.0,43365277405.0,412095157.0,,,412095157.0,43777372562.0,99.05865717176981,0.9413428282301946
2014,Ramos Administrativos,Educación Pública,E010,Modificado,40708863641.42,4338280671.1,5798900.0,138560283.59,45191503496.11,224156613.89,,,224156613.89,45415660110.0,99.50643321412245,0.49356678587755093
2014,Ramos Administrativos,Educación Pública,E010,Devengado,40708125014.37,4338280129.82,5798900.0,138560283.59,45190764327.78,224156613.89,,,224156613.89,45414920941.67,99.50642518088294,0.4935748191170523
2014,Ramos Administrativos,Educación Pública,E010,Ejercicio,40708125014.37,4338280129.82,5798900.0,138560283.59,45190764327.78,224156613.89,,,224156613.89,45414920941.67,99.50642518088294,0.4935748191170523
2014,Ramos Administrativos,Educación Pública,E010,Porcentaje Ejer/Aprob,105.9,93.1,,55.7,104.2,54.4,,,54.4,103.7,,
2014,Ramos Administrativos,Educación Pública,E010,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E011,Impulso al desarrollo de la cultura,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E011,Aprobado,1620481639.0,3378350662.0,,882518922.0,5881351223.0,0.0,,,0.0,5881351223.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E011,Modificado,1806872473.01,3624190713.72,,232385027.91,5663448214.64,22050397.27,,,22050397.27,5685498611.91,99.61216423087663,0.38783576912337575
2014,Ramos Administrativos,Educación Pública,E011,Devengado,1806496957.01,3623449428.61,,232286807.71,5662233193.33,22050397.27,,,22050397.27,5684283590.6,99.61208133059257,0.38791866940742287
2014,Ramos Administrativos,Educación Pública,E011,Ejercicio,1806496957.01,3623449428.61,,232286807.71,5662233193.33,22050397.27,,,22050397.27,5684283590.6,99.61208133059257,0.38791866940742287
2014,Ramos Administrativos,Educación Pública,E011,Porcentaje Ejer/Aprob,111.5,107.3,,26.3,96.3,,,,,96.6,,
2014,Ramos Administrativos,Educación Pública,E011,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E012,"Incorporación, restauración, conservación y mantenimiento de bienes patrimonio de la Nación",,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E012,Aprobado,1373297197.0,688997575.0,,4790512.0,2067085284.0,0.0,,,0.0,2067085284.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E012,Modificado,1618703225.22,642097604.31,,5162964.61,2265963794.14,36587751.96,,,36587751.96,2302551546.1,98.41099097121315,1.589009028786841
2014,Ramos Administrativos,Educación Pública,E012,Devengado,1618703225.22,642061999.48,,5162964.61,2265928189.31,36587751.96,,,36587751.96,2302515941.27,98.41096639965849,1.5890336003415149
2014,Ramos Administrativos,Educación Pública,E012,Ejercicio,1618703225.22,642061999.48,,5162964.61,2265928189.31,36587751.96,,,36587751.96,2302515941.27,98.41096639965849,1.5890336003415149
2014,Ramos Administrativos,Educación Pública,E012,Porcentaje Ejer/Aprob,117.9,93.2,,107.8,109.6,,,,,111.4,,
2014,Ramos Administrativos,Educación Pública,E012,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E013,Producción y transmisión de materiales educativos y culturales,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E013,Aprobado,345884525.0,918715225.0,,828457.0,1265428207.0,0.0,,,0.0,1265428207.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E013,Modificado,389474489.66,740246473.72,,2421944.96,1132142908.34,123833442.57,,,123833442.57,1255976350.91,90.14046383275623,9.859536167243771
2014,Ramos Administrativos,Educación Pública,E013,Devengado,389474489.66,735201541.73,,2421944.96,1127097976.35,123833442.57,,,123833442.57,1250931418.92,90.10070090997375,9.899299090026249
2014,Ramos Administrativos,Educación Pública,E013,Ejercicio,389474489.66,735201541.73,,2421944.96,1127097976.35,123833442.57,,,123833442.57,1250931418.92,90.10070090997375,9.899299090026249
2014,Ramos Administrativos,Educación Pública,E013,Porcentaje Ejer/Aprob,112.6,80.0,,292.3,89.1,,,,,98.9,,
2014,Ramos Administrativos,Educación Pública,E013,Porcentaje Ejer/Modif,100.0,99.3,,100.0,99.6,100.0,,,100.0,99.6,,
2014,Ramos Administrativos,Educación Pública,E016,"Producción y distribución de libros, materiales educativos, culturales y comerciales",,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E016,Aprobado,102985503.0,180110544.0,,0.0,283096047.0,,,0.0,0.0,283096047.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E016,Modificado,104257091.0,194424958.07,,3180309.38,301862358.45,,,36975047.59,36975047.59,338837406.04,89.08767245560985,10.912327544390147
2014,Ramos Administrativos,Educación Pública,E016,Devengado,104257091.0,194407379.87,,3180309.38,301844780.25,,,36975047.59,36975047.59,338819827.84,89.0871063167352,10.912893683264791
2014,Ramos Administrativos,Educación Pública,E016,Ejercicio,104257091.0,194407379.87,,3180309.38,301844780.25,,,36975047.59,36975047.59,338819827.84,89.0871063167352,10.912893683264791
2014,Ramos Administrativos,Educación Pública,E016,Porcentaje Ejer/Aprob,101.2,107.9,,,106.6,,,,,119.7,,
2014,Ramos Administrativos,Educación Pública,E016,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,100.0,100.0,100.0,,
2014,Ramos Administrativos,Educación Pública,E017,Atención al deporte,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E017,Aprobado,209633734.0,523883003.0,,3328433.0,736845170.0,,,,0.0,736845170.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E017,Modificado,203816248.02,275440713.72,,3529485.62,482786447.36,,,,0.0,482786447.36,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E017,Devengado,203816248.02,275374497.93,,3529485.62,482720231.57,,,,0.0,482720231.57,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E017,Ejercicio,203816248.02,275374497.93,,3529485.62,482720231.57,,,,0.0,482720231.57,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E017,Porcentaje Ejer/Aprob,97.2,52.6,,106.0,65.5,,,,,65.5,,
2014,Ramos Administrativos,Educación Pública,E017,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E021,Investigación científica y desarrollo tecnológico,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E021,Aprobado,7901327183.0,2459226787.0,,62669885.0,10423223855.0,,,,0.0,10423223855.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E021,Modificado,7921247746.86,2276494916.94,,64956366.32,10262699030.12,,,,0.0,10262699030.12,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E021,Devengado,7921190676.29,2276408351.81,,64956366.32,10262555394.42,,,,0.0,10262555394.42,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E021,Ejercicio,7921190676.29,2276408351.81,,64956366.32,10262555394.42,,,,0.0,10262555394.42,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E021,Porcentaje Ejer/Aprob,100.3,92.6,,103.6,98.5,,,,,98.5,,
2014,Ramos Administrativos,Educación Pública,E021,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E022,Otorgamiento y promoción de servicios cinematográficos,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E022,Aprobado,72248764.0,231801426.0,,190555184.0,494605374.0,0.0,,,0.0,494605374.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E022,Modificado,75879527.23,268269820.3,,189665260.82,533814608.35,45792860.14,,,45792860.14,579607468.49,92.0993322844338,7.900667715566206
2014,Ramos Administrativos,Educación Pública,E022,Devengado,75879527.23,265615642.46,,189655260.82,531150430.51,45792860.14,,,45792860.14,576943290.65,92.06284900403149,7.937150995968515
2014,Ramos Administrativos,Educación Pública,E022,Ejercicio,75879527.23,265615642.46,,189655260.82,531150430.51,45792860.14,,,45792860.14,576943290.65,92.06284900403149,7.937150995968515
2014,Ramos Administrativos,Educación Pública,E022,Porcentaje Ejer/Aprob,105.0,114.6,,99.5,107.4,,,,,116.6,,
2014,Ramos Administrativos,Educación Pública,E022,Porcentaje Ejer/Modif,100.0,99.0,,100.0,99.5,100.0,,,100.0,99.5,,
2014,Ramos Administrativos,Educación Pública,E028,Normalización y certificación en competencias laborales,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E028,Aprobado,42624463.0,74345471.0,,,116969934.0,,,,0.0,116969934.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E028,Modificado,40505492.67,46477281.57,,,86982774.24,,,,0.0,86982774.24,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E028,Devengado,40505492.67,46472991.57,,,86978484.24,,,,0.0,86978484.24,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E028,Ejercicio,40505492.67,46472991.57,,,86978484.24,,,,0.0,86978484.24,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E028,Porcentaje Ejer/Aprob,95.0,62.5,,,74.4,,,,,74.4,,
2014,Ramos Administrativos,Educación Pública,E028,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E032,Diseño y aplicación de políticas de equidad de género,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E032,Aprobado,0.0,76395035.0,0.0,,76395035.0,,,,0.0,76395035.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E032,Modificado,1443072.37,11692.8,39495400.52,,40950165.69,,,,0.0,40950165.69,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E032,Devengado,1443072.37,11692.8,39368355.01,,40823120.18,,,,0.0,40823120.18,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E032,Ejercicio,1443072.37,11692.8,39368355.01,,40823120.18,,,,0.0,40823120.18,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E032,Porcentaje Ejer/Aprob,,0.0,,,53.4,,,,,53.4,,
2014,Ramos Administrativos,Educación Pública,E032,Porcentaje Ejer/Modif,100.0,100.0,99.7,,99.7,,,,,99.7,,
2014,Ramos Administrativos,Educación Pública,E039,Registro Nacional de Profesionistas y de Asociaciones de Profesionistas,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E039,Aprobado,,51203541.0,,0.0,51203541.0,,,,0.0,51203541.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E039,Modificado,,25977467.94,,5645673.6,31623141.54,,,,0.0,31623141.54,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E039,Devengado,,25977467.94,,5645673.6,31623141.54,,,,0.0,31623141.54,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E039,Ejercicio,,25977467.94,,5645673.6,31623141.54,,,,0.0,31623141.54,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E039,Porcentaje Ejer/Aprob,,50.7,,,61.8,,,,,61.8,,
2014,Ramos Administrativos,Educación Pública,E039,Porcentaje Ejer/Modif,,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E041,Protección de los derechos tutelados por la Ley Federal del Derecho de Autor,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E041,Aprobado,0.0,26241024.0,,,26241024.0,0.0,,,0.0,26241024.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E041,Modificado,2437588.23,6110719.36,,,8548307.59,0.0,,,0.0,8548307.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E041,Devengado,2437588.23,6110719.36,,,8548307.59,0.0,,,0.0,8548307.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E041,Ejercicio,2437588.23,6110719.36,,,8548307.59,0.0,,,0.0,8548307.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E041,Porcentaje Ejer/Aprob,,23.3,,,32.6,,,,,32.6,,
2014,Ramos Administrativos,Educación Pública,E041,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E042,Servicios educativos culturales,,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E042,Aprobado,810402915.0,19951400.0,,2938000.0,833292315.0,,,,0.0,833292315.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E042,Modificado,801334269.14,18418089.47,,1641026.98,821393385.59,,,,0.0,821393385.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E042,Devengado,801331269.14,18418089.47,,1641026.98,821390385.59,,,,0.0,821390385.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E042,Ejercicio,801331269.14,18418089.47,,1641026.98,821390385.59,,,,0.0,821390385.59,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E042,Porcentaje Ejer/Aprob,98.9,92.3,,55.9,98.6,,,,,98.6,,
2014,Ramos Administrativos,Educación Pública,E042,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Educación Pública,E047,"Diseño, construcción, certificación y evaluación de la infraestructura física educativa",,,,,,,,,,,,
2014,Ramos Administrativos,Educación Pública,E047,Aprobado,148699112.0,79389831.0,,2650000.0,230738943.0,,,,0.0,230738943.0,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E047,Modificado,158351511.9,42511829.06,,4032756.16,204896097.12,,,,0.0,204896097.12,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E047,Devengado,156476185.5,42511829.06,,4032756.16,203020770.72,,,,0.0,203020770.72,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E047,Ejercicio,156476185.5,42511829.06,,4032756.16,203020770.72,,,,0.0,203020770.72,100.0,0.0
2014,Ramos Administrativos,Educación Pública,E047,Porcentaje Ejer/Aprob,105.2,53.5,,152.2,88.0,,,,,88.0,,
2014,Ramos Administrativos,Educación Pública,E047,Porcentaje Ejer/Modif,98.8,100.0,,100.0,99.1,,,,,99.1,,
